file,file_type,review_status,substantive,review_method,findings_count,notes
"electron/services/veniceClient.stream.test.ts","test","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"electron/services/veniceClient.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"electron/services/videoRetrieveService.telemetry.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/services/videoRetrieveService.test.ts","test","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"electron/services/videoRetrieveService.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"electron/services/windowsCredentialStore.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/services/windowsCredentialStore.ts","source","REVIEWED","yes","semantic","0",""
"electron/test/ipcTestHelpers.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/bridgeHost.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/characterImageCacheProtocol.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/characterImageCacheProtocol.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/customProtocolAccess.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/customProtocolAccess.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/navigation.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/navigation.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/rateLimit.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/rendererCsp.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/rendererCsp.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/secureFile.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/secureFile.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/urlSecurity.ts","source","REVIEWED","yes","semantic","0",""
"electron/utils/validateIpcSender.test.ts","test","REVIEWED","yes","test-quality","0",""
"electron/utils/validateIpcSender.ts","source","REVIEWED","yes","semantic","0",""
"eslint.config.mjs","configuration","REVIEWED","yes","config+CI","0",""
"inactive-features/research-browser/README.md","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/docs/research-browser.md","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/electron/security/researchBrowserNetworkPolicy.test.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/electron/security/researchBrowserNetworkPolicy.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/electron/services/researchBrowserHome.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/electron/services/researchBrowserServer.test.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/electron/services/researchBrowserServer.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/renderer/components/ResearchBrowserView.test.tsx","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/renderer/components/ResearchBrowserView.tsx","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/renderer/services/researchBrowserBridge.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/renderer/shared/urlSecurity.test.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/renderer/types/researchBrowser.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/scripts/verify-browser-traffic-contained.cjs","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/scripts/verify-research-browser.cjs","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/scripts/verify-web-contents-view.cjs","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"inactive-features/research-browser/tests/smoke/research-browser.test.ts","not applicable","NOT APPLICABLE","no","inactive archive","0",""
"index.html","support","REVIEWED","yes","inventory+semantic","0",""
"package-lock.json","generated","GENERATED","no","generator/verifier + dirty-diff accounting","0","User-owned current-worktree change revalidated 2026-09-11"
"package.json","configuration","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"public/assets/branding/NOTICE.md","documentation","REVIEWED","yes","docs+links","0",""
"public/assets/branding/venice-keys-black.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-keys-red.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-keys-white.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-logo-lockup-black.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-logo-lockup-red.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-logo-lockup-white.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-seal-red-fill.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-wordmark-black.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-wordmark-red.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/assets/branding/venice-wordmark-white.svg","support","REVIEWED","yes","inventory+semantic","0",""
"public/audio/ui/glass/primary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/glass/secondary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/glass/toggle-off.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/glass/toggle-on.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/minimal/primary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/minimal/secondary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/minimal/toggle-off.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/minimal/toggle-on.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/retro/primary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/retro/secondary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/retro/toggle-off.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/retro/toggle-on.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/soft/primary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/soft/secondary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/soft/toggle-off.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/soft/toggle-on.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/tactile/primary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/tactile/secondary-click.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/tactile/toggle-off.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/audio/ui/tactile/toggle-on.ogg","binary","BINARY","no","inventory+metadata","0",""
"public/bootstrap-theme.js","support","REVIEWED","yes","inventory+semantic","0",""
"scripts/bootstrap-theme.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/build-electron.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/capture-release-qa-snapshots.mjs","source","REVIEWED","yes","semantic","0",""
"scripts/capture-smoke-diagnostics.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/capture-smoke-diagnostics.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/checksum-release.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/checksum-release.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/clean-release-staging.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/clean-release-staging.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/clean-repo-zip.sh","source","REVIEWED","yes","semantic","0",""
"scripts/collect-release-evidence.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/collect-release-evidence.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/create-cjs-package.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/create-clean-zip.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/create-clean-zip.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/dev-tools/README.md","documentation","REVIEWED","yes","docs+links","0",""
"scripts/dev-tools/capture-venice-design.mjs","source","REVIEWED","yes","semantic","0",""
"scripts/dev-tools/capture-venice-styles.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/dynamic-key-manifest.json","source","REVIEWED","yes","semantic","0",""
"scripts/electron-builder-config.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/enforce-github-rules.sh","source","REVIEWED","yes","semantic","0",""
"scripts/enforce-github-rules.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/extract-i18n-keys.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-character-card-fixtures.mjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-docs-i18n.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-exhaustive-audit-ledger.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-locales.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-placeholder-icon.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/generate-theme-families.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/i18n-locale-status.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/i18n-status-isolation.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/i18n-tooling.test.ts","test","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"scripts/init-config.ts","source","REVIEWED","yes","semantic","0",""
"scripts/jsdom.d.ts","source","REVIEWED","yes","semantic","0",""
"scripts/packaged-executable.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/populate-en-us-catalogs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/print-config.ts","source","REVIEWED","yes","semantic","0",""
"scripts/profile-media-studio.mjs","source","REVIEWED","yes","semantic","0",""
"scripts/profile-media-studio.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/run-bounded-test-shards.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/start-production.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/sync-catalogs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/sync-venice-api-docs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/translate-missing.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/translate-missing.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/validate-config.ts","source","REVIEWED","yes","semantic","0",""
"scripts/verify-agent-docs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-agent-docs.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-archive-clean.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-archive-clean.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-backup-sync.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-backup-sync.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-bundle-budget.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-character-card-png.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-character-card-security.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-character-card-v2.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-ci-contract.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-ci-contract.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-custom-protocol-privileges.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-custom-protocol-privileges.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-dist.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-dist.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-document-agent.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-document-ingestion.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-document-ingestion.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-hardcoded-strings.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-hardcoded-strings.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-i18n.cjs","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"scripts/verify-icon.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-image-policy.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-inactive-feature-archive.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-lockfile.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-markdown-links.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-markdown-links.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-media-studio-power-tools.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-meteocon-csp.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-meteocon-csp.d.cts","source","REVIEWED","yes","semantic","0",""
"scripts/verify-meteocon-csp.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-model-aware-recipes.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-network-boundaries.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-no-native-dialogs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-prompt-language.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-prompt-library.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-provider-adapters.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-provider-adapters.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-release-metadata.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-release-metadata.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-release-packaging-hardening.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-release-packaging-hardening.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-repo-handoff-hygiene.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-repository-identity.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-repository-identity.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-research-workspace.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-roadmap-current.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-roadmap-current.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-rp-studio-polish.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-safety-guard.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-safety-guard.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-scene-composer.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-scene-references.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-stack-facts.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-status-diagnostics.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-storage-policy.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-storage-privacy.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-storage-privacy.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-theme-tokens.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-theme-tokens.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-transitive-deprecations.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-transitive-deprecations.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-venice-api-docs.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-venice-api-docs.test.ts","test","REVIEWED","yes","test-quality","0",""
"scripts/verify-venice-contract-drift.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-work-orders.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/verify-workflow-templates.cjs","source","REVIEWED","yes","semantic","0",""
"scripts/vite-plugin-meteocon-csp.ts","source","REVIEWED","yes","semantic","0",""
"scripts/write-signature-evidence.cjs","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"scripts/write-signature-evidence.test.ts","test","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"server.test.ts","test","REVIEWED","yes","test-quality","0",""
"server.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","1","User-owned current-worktree change revalidated 2026-09-11"
"src/App.lazy.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/App.navigation.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/App.onboarding.integration.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/App.onboarding.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/App.skip-link.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/App.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/agent/contracts/capabilities.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/contracts/documents.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/contracts/proposals.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/contracts/tool-results.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/contracts/workspace.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/documents/document-source.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/agent/documents/document-source.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/model-capabilities/model-capability-service.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/agent/model-capabilities/model-capability-service.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/policy/capability-policy-engine.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/registry/tool-name-map.ts","source","REVIEWED","yes","semantic","0",""
"src/agent/registry/tool-registry.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/agent/registry/tool-registry.ts","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/assets.d.ts","source","REVIEWED","yes","semantic","0",""
"src/components/CharactersView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/CharactersView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/Chip.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ConfirmModal.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ConfirmModal.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/DiagnosticsPreview.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ErrorBoundary.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ErrorBoundary.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/Field.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/Field.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/FirstRunModal.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/FirstRunModal.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ModelSelect.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/OnboardingSplash.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/OnboardingSplash.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/SearchScrapeView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/SettingsView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/SettingsView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/StatusView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ThemeMaker.custom.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ThemeMaker.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/components/ThemeMaker.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/ThemeMaker.ui.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ThemePreview.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/ThemePreview.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/audio/audio-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/audio/audio-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorCompleted.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorDraftEditor.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorError.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorGenerating.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorLocalPickerModal.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorMascot.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorProcessPanel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorReady.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/character-creator/CharacterCreatorView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/character-creator/CharacterCreatorWelcome.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/characters/CharacterAvatar.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/characters/CharacterAvatar.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/CharacterChatsView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/CharacterChatsView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/CharacterSceneCard.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/CharacterSceneCard.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/ChatMarkdown.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/ChatTtsPlayer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/HistoryView.multiSelect.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/HistoryView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/HistoryView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/StandardChatView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/chat-input.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/chat-input.tsx","source","REVIEWED","yes","semantic","1",""
"src/components/chat/chat-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/chat-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/codeHighlighting.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/codeHighlighting.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/chat/message-bubble.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/message-bubble.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","0","User-owned current-worktree change revalidated 2026-09-11"
"src/components/chat/message-bubble.unicode-copy.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/chat/venice-params.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/command-palette/CommandPalette.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/command-palette/CommandPalette.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/documents/DocumentAgentView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/documents/DocumentAgentView.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","2","User-owned current-worktree change revalidated 2026-09-11"
"src/components/documents/DocumentRenderer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/documents/ManagedDocumentAttachmentCard.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/documents/ManagedDocumentAttachmentCard.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/documents/WorkspaceTree.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/documents/WorkspaceTree.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/documents/documentViewHelpers.test.ts","test","REVIEWED","yes","test-quality","0",""
"src/components/documents/documentViewHelpers.ts","source","REVIEWED","yes","semantic","0",""
"src/components/embeddings/embeddings-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/embeddings/embeddings-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/compare-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/compare-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/gallery-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/gallery-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/lineage-viewer.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/lineage-viewer.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/media-card.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/media-detail-dialog.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/media-detail-dialog.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/media-inspector.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/media-inspector.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/media-toolbar.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/recipe-comparison.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/recipe-comparison.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/gallery/recipe-compatibility-card.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/gallery/recipe-compatibility-card.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/generation/GenerationLoadingIndicator.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/generation/generation-animation-preloader.ts","source","REVIEWED","yes","semantic","0",""
"src/components/generation/generation-animation-registry.ts","source","REVIEWED","yes","semantic","0",""
"src/components/generation/generation-animation-state.ts","source","REVIEWED","yes","semantic","0",""
"src/components/image-inspector/ImageInspectorView.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/image-inspector/ImageInspectorView.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/image/image-page.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/image/image-tools.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/image/image-tools.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/image/image-view.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/image/image-view.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/layout/AppMeshOverlay.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/layout/api-key-dialog.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/layout/api-key-dialog.tsx","source","REVIEWED","yes","2026-09-10 audit + 2026-09-11 dirty-diff validation","1","User-owned current-worktree change revalidated 2026-09-11"
"src/components/layout/header.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/layout/header.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/layout/inspector-pane.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/layout/inspector-pane.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/layout/memory-panel.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/layout/sidebar.test.tsx","test","REVIEWED","yes","test-quality","0",""
"src/components/layout/sidebar.tsx","source","REVIEWED","yes","semantic","0",""
"src/components/media/ManagedVideoPlayer.tsx","source","REVIEWED","yes","semantic","0",""
