index,path,class,status,lines,bytes,findings,review_depth,notes
510,src/components/ui/select.test.tsx,line-audit,continuation-pending,166,6692,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
511,src/components/ui/select.tsx,line-audit,continuation-pending,259,9703,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
512,src/components/ui/shared.test.tsx,line-audit,continuation-pending,60,2230,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
513,src/components/ui/shared.tsx,line-audit,continuation-pending,223,8821,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
514,src/components/ui/spinner.tsx,line-audit,continuation-pending,10,469,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
515,src/components/ui/toaster.tsx,line-audit,continuation-pending,98,4019,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
516,src/components/video/video-view.test.tsx,line-audit,continuation-pending,310,11588,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
517,src/components/video/video-view.tsx,line-audit,continuation-pending,525,23851,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
518,src/components/VideoGenerationForm.tsx,line-audit,continuation-pending,338,15443,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
519,src/components/VideoGenerationPreview.tsx,line-audit,continuation-pending,73,3055,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
520,src/components/workflows/workflow-node.test.tsx,line-audit,continuation-pending,187,6280,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
521,src/components/workflows/workflow-node.tsx,line-audit,continuation-pending,481,23116,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
522,src/components/workflows/workflows-view.tsx,line-audit,continuation-pending,496,24015,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
523,src/components/workflows/WorkflowTemplatesView.test.tsx,line-audit,continuation-pending,101,3426,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
524,src/components/workflows/WorkflowTemplatesView.tsx,line-audit,continuation-pending,373,16218,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
525,src/config/configSchema.test.ts,line-audit,continuation-pending,282,11563,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
526,src/config/configSchema.ts,line-audit,continuation-pending,660,26820,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
527,src/config/defaultConfig.ts,line-audit,continuation-pending,10,452,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
528,src/config/defaultThemes.ts,line-audit,continuation-pending,13,731,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
529,src/config/image-model-capabilities.test.ts,line-audit,continuation-pending,268,10108,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
530,src/config/image-model-capabilities.ts,line-audit,continuation-pending,549,19735,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
531,src/config/provider-models.ts,line-audit,audited,131,3791,1,deep,Source-backed review and/or validation performed.
532,src/config/tabs.test.ts,line-audit,continuation-pending,52,1973,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
533,src/config/tabs.ts,line-audit,continuation-pending,130,5864,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
534,src/constants/promptTemplates.ts,line-audit,continuation-pending,121,4379,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
535,src/constants/venice.test.ts,line-audit,continuation-pending,144,5789,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
536,src/constants/venice.ts,line-audit,audited,373,17280,1,deep,Source-backed review and/or validation performed.
537,src/data/promptStarters.ts,line-audit,continuation-pending,936,34554,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
538,src/hooks/use-agent-models.ts,line-audit,continuation-pending,78,2673,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
539,src/hooks/use-audio.test.tsx,line-audit,continuation-pending,101,3460,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
540,src/hooks/use-audio.ts,line-audit,continuation-pending,87,2658,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
541,src/hooks/use-blob-url.ts,line-audit,continuation-pending,37,963,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
542,src/hooks/use-chat.attachments.test.ts,line-audit,continuation-pending,156,4952,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
543,src/hooks/use-chat.character-scene.test.ts,line-audit,continuation-pending,245,9754,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
544,src/hooks/use-chat.test.ts,line-audit,continuation-pending,1016,40293,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
545,src/hooks/use-chat.ts,line-audit,continuation-pending,458,18163,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
546,src/hooks/use-data-storage-actions.test.ts,line-audit,continuation-pending,211,7859,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
547,src/hooks/use-data-storage-actions.ts,line-audit,continuation-pending,180,7594,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
548,src/hooks/use-embeddings.test.tsx,line-audit,continuation-pending,40,1487,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
549,src/hooks/use-embeddings.ts,line-audit,continuation-pending,13,383,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
550,src/hooks/use-image-tools.ts,line-audit,continuation-pending,25,838,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
551,src/hooks/use-image.ts,line-audit,continuation-pending,26,1039,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
552,src/hooks/use-model-catalog.ts,line-audit,continuation-pending,43,1136,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
553,src/hooks/use-models-mock.ts,line-audit,continuation-pending,9,325,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
554,src/hooks/use-models.ts,line-audit,audited,66,2107,0,deep,Source-backed review and/or validation performed.
555,src/hooks/use-music.test.tsx,line-audit,continuation-pending,71,2681,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
556,src/hooks/use-music.ts,line-audit,continuation-pending,92,3339,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
557,src/hooks/use-styles.ts,line-audit,continuation-pending,12,381,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
558,src/hooks/use-video.test.tsx,line-audit,continuation-pending,71,2669,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
559,src/hooks/use-video.ts,line-audit,continuation-pending,90,3281,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
560,src/hooks/useCharacterImage.test.tsx,line-audit,continuation-pending,97,3048,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
561,src/hooks/useCharacterImage.ts,line-audit,continuation-pending,217,7839,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
562,src/hooks/useFocusTrap.test.tsx,line-audit,continuation-pending,67,2613,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
563,src/hooks/useFocusTrap.ts,line-audit,continuation-pending,88,2356,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
564,src/hooks/useKatexCss.test.tsx,line-audit,continuation-pending,41,1344,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
565,src/hooks/useKatexCss.ts,line-audit,continuation-pending,23,897,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
566,src/hooks/useMediaThumb.ts,line-audit,continuation-pending,204,6161,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
567,src/hooks/useNetworkStatus.test.ts,line-audit,continuation-pending,22,833,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
568,src/hooks/useNetworkStatus.ts,line-audit,continuation-pending,19,698,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
569,src/hooks/usePrefersReducedMotion.ts,line-audit,continuation-pending,29,1005,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
570,src/hooks/useProfileVolatileReset.test.tsx,line-audit,continuation-pending,88,3329,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
571,src/hooks/useProfileVolatileReset.ts,line-audit,continuation-pending,101,4134,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
572,src/hooks/useSettingsPersistence.test.ts,line-audit,continuation-pending,125,3945,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
573,src/hooks/useSettingsPersistence.ts,line-audit,continuation-pending,40,1261,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
574,src/hooks/useThemeLifecycle.test.ts,line-audit,continuation-pending,152,4831,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
575,src/hooks/useThemeLifecycle.ts,line-audit,continuation-pending,35,1545,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
576,src/index.css,line-audit,continuation-pending,8,274,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
577,src/lib/playground-agent-tools.test.ts,line-audit,continuation-pending,344,9530,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
578,src/lib/playground-agent-tools.ts,line-audit,continuation-pending,562,22173,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
579,src/lib/playground-agent.test.ts,line-audit,continuation-pending,99,3940,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
580,src/lib/playground-agent.ts,line-audit,continuation-pending,243,11613,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
581,src/lib/safe-storage.test.ts,line-audit,continuation-pending,95,3705,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
582,src/lib/safe-storage.ts,line-audit,continuation-pending,91,4344,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
583,src/lib/stream.test.ts,line-audit,continuation-pending,117,3746,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
584,src/lib/stream.ts,line-audit,continuation-pending,96,3035,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
585,src/lib/utils.test.ts,line-audit,continuation-pending,69,1929,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
586,src/lib/utils.ts,line-audit,continuation-pending,17,508,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
587,src/lib/venice-client.dual.test.ts,line-audit,continuation-pending,86,3608,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
588,src/lib/venice-client.test.ts,line-audit,continuation-pending,234,7801,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
589,src/lib/venice-client.ts,line-audit,continuation-pending,48,1812,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
590,src/lib/venice-client.web-guard.test.ts,line-audit,continuation-pending,188,6396,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
591,src/lib/workflow-engine.test.ts,line-audit,continuation-pending,193,8691,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
592,src/lib/workflow-engine.ts,line-audit,continuation-pending,359,13495,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
593,src/lib/workflow-mutations.test.ts,line-audit,continuation-pending,78,4095,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
594,src/lib/workflow-mutations.ts,line-audit,continuation-pending,183,6938,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
595,src/lib/workflow-schema.test.ts,line-audit,continuation-pending,30,1235,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
596,src/lib/workflow-schema.ts,line-audit,continuation-pending,148,6412,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
597,src/lib/workflow-validator.test.ts,line-audit,continuation-pending,77,2345,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
598,src/lib/workflow-validator.ts,line-audit,continuation-pending,253,8502,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
599,src/main.tsx,line-audit,continuation-pending,129,4383,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
600,src/research/agent/citationBuilder.test.ts,line-audit,continuation-pending,125,4331,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
601,src/research/agent/citationBuilder.ts,line-audit,continuation-pending,62,1634,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
602,src/research/agent/evidenceStore.test.ts,line-audit,continuation-pending,56,2148,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
603,src/research/agent/evidenceStore.ts,line-audit,continuation-pending,98,2439,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
604,src/research/agent/researchRunner.test.ts,line-audit,continuation-pending,305,9370,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
605,src/research/agent/researchRunner.ts,line-audit,continuation-pending,305,9687,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
606,src/research/agent/researchSynthesis.test.ts,line-audit,continuation-pending,163,6175,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
607,src/research/agent/researchSynthesis.ts,line-audit,continuation-pending,162,10155,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
608,src/research/agent/socialDiscovery.test.ts,line-audit,continuation-pending,185,6769,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
609,src/research/agent/socialDiscovery.ts,line-audit,continuation-pending,349,10250,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
610,src/research/index.ts,line-audit,continuation-pending,36,836,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
611,src/research/providers/genericHttpScrapeProvider.test.ts,line-audit,continuation-pending,247,8792,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
612,src/research/providers/genericHttpScrapeProvider.ts,line-audit,continuation-pending,338,10642,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
613,src/research/providers/jinaResearchProvider.test.ts,line-audit,continuation-pending,86,5211,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
614,src/research/providers/jinaResearchProvider.ts,line-audit,continuation-pending,227,6437,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
615,src/research/providers/veniceResearchProvider.test.ts,line-audit,continuation-pending,100,2894,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
616,src/research/providers/veniceResearchProvider.ts,line-audit,continuation-pending,119,3508,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
617,src/research/providerTypes.test.ts,line-audit,continuation-pending,23,707,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
618,src/research/providerTypes.ts,line-audit,continuation-pending,86,2044,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
619,src/safetyHydration.ts,line-audit,continuation-pending,123,5633,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
620,src/services/activeProfile.test.ts,line-audit,continuation-pending,71,2309,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
621,src/services/activeProfile.ts,line-audit,continuation-pending,119,4720,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
622,src/services/attachmentService.test.ts,line-audit,continuation-pending,291,10453,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
623,src/services/attachmentService.ts,line-audit,continuation-pending,358,12463,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
624,src/services/backgroundTaskToastBridge.ts,line-audit,continuation-pending,132,4692,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
625,src/services/backupCryptoWeb.ts,line-audit,audited,54,1496,0,deep,Source-backed review and/or validation performed.
626,src/services/backupExportService.test.ts,line-audit,continuation-pending,107,3361,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
627,src/services/backupExportService.ts,line-audit,audited,123,4358,1,deep,Source-backed review and/or validation performed.
628,src/services/backupImportService.test.ts,line-audit,continuation-pending,481,18237,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
629,src/services/backupImportService.ts,line-audit,audited,396,15655,4,deep,Source-backed review and/or validation performed.
630,src/services/capabilityResolver.ts,line-audit,continuation-pending,52,1787,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
631,src/services/characterCardImportExport.test.ts,line-audit,continuation-pending,237,9303,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
632,src/services/characterCardImportExport.ts,line-audit,continuation-pending,345,13083,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
633,src/services/characterImageDiagnostics.ts,line-audit,continuation-pending,37,1003,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
634,src/services/characterImageFallback.ts,line-audit,continuation-pending,53,2138,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
635,src/services/characterSceneContext.test.ts,line-audit,continuation-pending,114,4311,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
636,src/services/characterSceneContext.ts,line-audit,continuation-pending,110,3314,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
637,src/services/characterSceneGenerationService.test.ts,line-audit,continuation-pending,242,10962,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
638,src/services/characterSceneGenerationService.ts,line-audit,continuation-pending,242,9613,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
639,src/services/characterScenePromptCompiler.test.ts,line-audit,continuation-pending,35,1469,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
640,src/services/characterScenePromptCompiler.ts,line-audit,continuation-pending,38,1211,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
641,src/services/characterSceneRateLimiter.test.ts,line-audit,continuation-pending,68,2951,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
642,src/services/characterSceneRateLimiter.ts,line-audit,continuation-pending,105,3779,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
643,src/services/characterSceneRequestParser.test.ts,line-audit,continuation-pending,59,2819,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
644,src/services/characterSceneRequestParser.ts,line-audit,continuation-pending,89,2671,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
645,src/services/characterService.test.ts,line-audit,continuation-pending,263,10133,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
646,src/services/characterService.ts,line-audit,continuation-pending,235,9821,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
647,src/services/chatStorage.test.ts,line-audit,continuation-pending,110,3831,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
648,src/services/chatStorage.ts,line-audit,continuation-pending,100,3299,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
649,src/services/cryptoService.test.ts,line-audit,continuation-pending,73,3197,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
650,src/services/cryptoService.ts,line-audit,continuation-pending,141,4981,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
651,src/services/dbMigrations.test.ts,line-audit,continuation-pending,182,6185,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
652,src/services/dbMigrations.ts,line-audit,continuation-pending,278,8991,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
653,src/services/defaultModelResolver.test.ts,line-audit,continuation-pending,95,3180,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
654,src/services/defaultModelResolver.ts,line-audit,continuation-pending,68,1989,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
655,src/services/desktopBridge.test.ts,line-audit,continuation-pending,217,10064,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
656,src/services/desktopBridge.ts,line-audit,audited,1185,54388,1,deep,Source-backed review and/or validation performed.
657,src/services/diagnosticsService.test.ts,line-audit,continuation-pending,354,12472,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
658,src/services/diagnosticsService.ts,line-audit,continuation-pending,442,15309,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
659,src/services/exportImport.test.ts,line-audit,continuation-pending,261,9473,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
660,src/services/exportImport.ts,line-audit,continuation-pending,366,13285,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
661,src/services/imageWorkflowService.test.ts,line-audit,continuation-pending,119,4288,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
662,src/services/imageWorkflowService.ts,line-audit,continuation-pending,187,6236,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
663,src/services/ingestion/attachmentAssembler.test.ts,line-audit,continuation-pending,70,3102,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
664,src/services/ingestion/attachmentAssembler.ts,line-audit,continuation-pending,45,1544,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
665,src/services/ingestion/codeIngestion.test.ts,line-audit,continuation-pending,97,4213,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
666,src/services/ingestion/codeIngestion.ts,line-audit,continuation-pending,115,3335,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
667,src/services/ingestion/docxIngestion.test.ts,line-audit,continuation-pending,130,5309,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
668,src/services/ingestion/docxIngestion.ts,line-audit,continuation-pending,88,2873,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
669,src/services/ingestion/fileClassifier.test.ts,line-audit,continuation-pending,124,4515,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
670,src/services/ingestion/fileClassifier.ts,line-audit,continuation-pending,137,3164,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
671,src/services/ingestion/imageIngestion.test.ts,line-audit,continuation-pending,59,2376,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
672,src/services/ingestion/imageIngestion.ts,line-audit,continuation-pending,144,4617,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
673,src/services/ingestion/index.ts,line-audit,continuation-pending,11,392,0,automated-inventory-and-pattern-scan,Inventoried and automatically scanned; exhaustive semantic line audit not claimed in this run.
