path,status,notes
"scripts/verify-status-diagnostics.cjs","NOT_APPLICABLE",""
"scripts/verify-storage-policy.cjs","NOT_APPLICABLE",""
"scripts/verify-storage-privacy.cjs","NOT_APPLICABLE",""
"scripts/verify-storage-privacy.test.ts","SCANNED",""
"scripts/verify-theme-tokens.cjs","NOT_APPLICABLE",""
"scripts/verify-theme-tokens.test.ts","SCANNED",""
"scripts/verify-transitive-deprecations.cjs","NOT_APPLICABLE",""
"scripts/verify-transitive-deprecations.test.ts","SCANNED",""
"scripts/verify-venice-api-docs.cjs","NOT_APPLICABLE",""
"scripts/verify-venice-api-docs.test.ts","SCANNED",""
"scripts/verify-venice-contract-drift.cjs","NOT_APPLICABLE",""
"scripts/verify-work-orders.cjs","NOT_APPLICABLE",""
"scripts/verify-workflow-templates.cjs","NOT_APPLICABLE",""
"scripts/vite-plugin-meteocon-csp.ts","NOT_APPLICABLE",""
"scripts/write-signature-evidence.cjs","NOT_APPLICABLE",""
"scripts/write-signature-evidence.test.ts","SCANNED",""
"server.test.ts","REVIEWED",""
"server.ts","REVIEWED",""
"src/App.lazy.test.ts","SCANNED",""
"src/App.navigation.test.ts","SCANNED",""
"src/App.onboarding.integration.test.tsx","SCANNED",""
"src/App.onboarding.test.ts","SCANNED",""
"src/App.skip-link.test.ts","SCANNED",""
"src/App.tsx","NOT_APPLICABLE",""
"src/agent/contracts/capabilities.ts","SCANNED",""
"src/agent/contracts/documents.ts","SCANNED",""
"src/agent/contracts/proposals.ts","SCANNED",""
"src/agent/contracts/tool-results.ts","SCANNED",""
"src/agent/contracts/workspace.ts","SCANNED",""
"src/agent/documents/document-source.test.ts","SCANNED",""
"src/agent/documents/document-source.ts","SCANNED",""
"src/agent/model-capabilities/model-capability-service.test.ts","SCANNED",""
"src/agent/model-capabilities/model-capability-service.ts","SCANNED",""
"src/agent/policy/capability-policy-engine.ts","SCANNED",""
"src/agent/registry/tool-name-map.ts","SCANNED",""
"src/agent/registry/tool-registry.test.ts","SCANNED",""
"src/agent/registry/tool-registry.ts","SCANNED",""
"src/assets.d.ts","NOT_APPLICABLE",""
"src/components/CharactersView.test.tsx","SCANNED",""
"src/components/CharactersView.tsx","SCANNED",""
"src/components/Chip.tsx","SCANNED",""
"src/components/ConfirmModal.test.tsx","SCANNED",""
"src/components/ConfirmModal.tsx","SCANNED",""
"src/components/DiagnosticsPreview.tsx","SCANNED",""
"src/components/ErrorBoundary.test.tsx","SCANNED",""
"src/components/ErrorBoundary.tsx","SCANNED",""
"src/components/Field.test.tsx","SCANNED",""
"src/components/Field.tsx","SCANNED",""
"src/components/FirstRunModal.test.tsx","SCANNED",""
"src/components/FirstRunModal.tsx","SCANNED",""
"src/components/ModelSelect.tsx","SCANNED",""
"src/components/OnboardingSplash.test.tsx","SCANNED",""
"src/components/OnboardingSplash.tsx","SCANNED",""
"src/components/SearchScrapeView.tsx","SCANNED",""
"src/components/SettingsView.test.tsx","SCANNED",""
"src/components/SettingsView.tsx","SCANNED",""
"src/components/StatusView.tsx","SCANNED",""
"src/components/ThemeMaker.custom.test.tsx","SCANNED",""
"src/components/ThemeMaker.test.ts","SCANNED",""
"src/components/ThemeMaker.tsx","SCANNED",""
"src/components/ThemeMaker.ui.test.tsx","SCANNED",""
"src/components/ThemePreview.test.tsx","SCANNED",""
"src/components/ThemePreview.tsx","SCANNED",""
"src/components/audio/audio-view.test.tsx","SCANNED",""
"src/components/audio/audio-view.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorCompleted.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorDraftEditor.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorError.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorGenerating.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorLocalPickerModal.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorMascot.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorProcessPanel.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorReady.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorView.test.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorView.tsx","SCANNED",""
"src/components/character-creator/CharacterCreatorWelcome.tsx","SCANNED",""
"src/components/characters/CharacterAvatar.test.tsx","SCANNED",""
"src/components/characters/CharacterAvatar.tsx","SCANNED",""
"src/components/chat/CharacterChatsView.test.tsx","SCANNED",""
"src/components/chat/CharacterChatsView.tsx","SCANNED",""
"src/components/chat/CharacterSceneCard.test.tsx","SCANNED",""
"src/components/chat/CharacterSceneCard.tsx","SCANNED",""
"src/components/chat/ChatMarkdown.tsx","SCANNED",""
"src/components/chat/ChatTtsPlayer.tsx","SCANNED",""
"src/components/chat/HistoryView.multiSelect.test.tsx","SCANNED",""
"src/components/chat/HistoryView.test.tsx","SCANNED",""
"src/components/chat/HistoryView.tsx","SCANNED",""
"src/components/chat/StandardChatView.tsx","SCANNED",""
"src/components/chat/chat-input.test.tsx","SCANNED",""
"src/components/chat/chat-input.tsx","SCANNED",""
"src/components/chat/chat-view.test.tsx","SCANNED",""
"src/components/chat/chat-view.tsx","SCANNED",""
"src/components/chat/codeHighlighting.test.tsx","SCANNED",""
"src/components/chat/codeHighlighting.tsx","SCANNED",""
"src/components/chat/message-bubble.test.tsx","SCANNED",""
"src/components/chat/message-bubble.tsx","SCANNED",""
"src/components/chat/message-bubble.unicode-copy.test.tsx","SCANNED",""
"src/components/chat/venice-params.tsx","SCANNED",""
"src/components/command-palette/CommandPalette.test.tsx","SCANNED",""
"src/components/command-palette/CommandPalette.tsx","SCANNED",""
"src/components/documents/DocumentAgentView.test.tsx","SCANNED",""
"src/components/documents/DocumentAgentView.tsx","SCANNED",""
"src/components/documents/DocumentRenderer.tsx","SCANNED",""
"src/components/documents/ManagedDocumentAttachmentCard.test.tsx","SCANNED",""
"src/components/documents/ManagedDocumentAttachmentCard.tsx","SCANNED",""
"src/components/documents/WorkspaceTree.test.tsx","SCANNED",""
"src/components/documents/WorkspaceTree.tsx","SCANNED",""
"src/components/documents/documentViewHelpers.test.ts","SCANNED",""
"src/components/documents/documentViewHelpers.ts","SCANNED",""
"src/components/embeddings/embeddings-view.test.tsx","SCANNED",""
"src/components/embeddings/embeddings-view.tsx","SCANNED",""
"src/components/gallery/compare-view.test.tsx","SCANNED",""
"src/components/gallery/compare-view.tsx","SCANNED",""
"src/components/gallery/gallery-view.test.tsx","SCANNED",""
"src/components/gallery/gallery-view.tsx","SCANNED",""
"src/components/gallery/lineage-viewer.test.tsx","SCANNED",""
"src/components/gallery/lineage-viewer.tsx","SCANNED",""
"src/components/gallery/media-card.tsx","SCANNED",""
"src/components/gallery/media-detail-dialog.test.tsx","SCANNED",""
"src/components/gallery/media-detail-dialog.tsx","SCANNED",""
"src/components/gallery/media-inspector.test.tsx","SCANNED",""
"src/components/gallery/media-inspector.tsx","SCANNED",""
"src/components/gallery/media-toolbar.tsx","SCANNED",""
"src/components/gallery/recipe-comparison.test.tsx","SCANNED",""
"src/components/gallery/recipe-comparison.tsx","SCANNED",""
"src/components/gallery/recipe-compatibility-card.test.tsx","SCANNED",""
"src/components/gallery/recipe-compatibility-card.tsx","SCANNED",""
"src/components/generation/GenerationLoadingIndicator.tsx","SCANNED",""
"src/components/generation/generation-animation-preloader.ts","SCANNED",""
"src/components/generation/generation-animation-registry.ts","SCANNED",""
"src/components/generation/generation-animation-state.ts","SCANNED",""
"src/components/image-inspector/ImageInspectorView.test.tsx","SCANNED",""
"src/components/image-inspector/ImageInspectorView.tsx","SCANNED",""
"src/components/image/image-page.tsx","SCANNED",""
"src/components/image/image-tools.test.tsx","SCANNED",""
"src/components/image/image-tools.tsx","SCANNED",""
"src/components/image/image-view.test.tsx","SCANNED",""
"src/components/image/image-view.tsx","SCANNED",""
"src/components/layout/AppMeshOverlay.tsx","SCANNED",""
"src/components/layout/api-key-dialog.test.tsx","SCANNED",""
"src/components/layout/api-key-dialog.tsx","SCANNED",""
"src/components/layout/header.test.tsx","SCANNED",""
"src/components/layout/header.tsx","SCANNED",""
"src/components/layout/inspector-pane.test.tsx","SCANNED",""
"src/components/layout/inspector-pane.tsx","SCANNED",""
"src/components/layout/memory-panel.tsx","SCANNED",""
"src/components/layout/sidebar.test.tsx","SCANNED",""
"src/components/layout/sidebar.tsx","SCANNED",""
"src/components/media/ManagedVideoPlayer.tsx","SCANNED",""
"src/components/music/music-view.test.ts","SCANNED",""
"src/components/music/music-view.tsx","SCANNED",""
"src/components/notifications/ProgressToast.tsx","SCANNED",""
"src/components/notifications/ToastItem.tsx","SCANNED",""
"src/components/notifications/ToastProvider.test.tsx","SCANNED",""
"src/components/notifications/ToastProvider.tsx","SCANNED",""
"src/components/notifications/ToastViewport.tsx","SCANNED",""
"src/components/playground/agent-model-picker.tsx","SCANNED",""
"src/components/playground/playground-chat.test.tsx","SCANNED",""
"src/components/playground/playground-chat.tsx","SCANNED",""
"src/components/playground/playground-view.tsx","SCANNED",""
"src/components/playground/preview-node.test.tsx","SCANNED",""
"src/components/playground/preview-node.tsx","SCANNED",""
"src/components/playground/workflow-preview.tsx","SCANNED",""
"src/components/privacy/StoragePrivacyDashboard.test.tsx","SCANNED",""
"src/components/privacy/StoragePrivacyDashboard.tsx","SCANNED",""
"src/components/prompts/PromptCreateModal.test.tsx","SCANNED",""
"src/components/prompts/PromptCreateModal.tsx","SCANNED",""
"src/components/prompts/PromptLibrarySelection.test.ts","SCANNED",""
"src/components/prompts/PromptLibraryView.test.tsx","SCANNED",""
"src/components/prompts/PromptLibraryView.tsx","SCANNED",""
"src/components/research/ResearchWorkspaceView.test.tsx","SCANNED",""
"src/components/research/ResearchWorkspaceView.tsx","SCANNED",""
"src/components/rp-studio/AssetGallery.tsx","SCANNED",""
"src/components/rp-studio/CharacterBookEditor.test.tsx","SCANNED",""
"src/components/rp-studio/CharacterBookEditor.tsx","SCANNED",""
"src/components/rp-studio/CharacterEditor.test.tsx","SCANNED",""
"src/components/rp-studio/CharacterEditor.tsx","SCANNED",""
"src/components/rp-studio/CharacterLibrary.test.tsx","SCANNED",""
"src/components/rp-studio/CharacterLibrary.tsx","SCANNED",""
"src/components/rp-studio/LorebookManager.test.tsx","SCANNED",""
"src/components/rp-studio/LorebookManager.tsx","SCANNED",""
"src/components/rp-studio/PersonaManager.test.tsx","SCANNED",""
"src/components/rp-studio/PersonaManager.tsx","SCANNED",""
"src/components/rp-studio/PromptDebugDrawer.test.tsx","SCANNED",""
"src/components/rp-studio/PromptDebugDrawer.tsx","SCANNED",""
"src/components/rp-studio/RpChatList.test.tsx","SCANNED",""
"src/components/rp-studio/RpChatList.tsx","SCANNED",""
"src/components/rp-studio/RpChatView.test.tsx","SCANNED",""
"src/components/rp-studio/RpChatView.tsx","SCANNED",""
"src/components/rp-studio/RpStudioView.tsx","SCANNED",""
"src/components/rp-studio/SceneGenerator.tsx","SCANNED",""
"src/components/rp-studio/_shared.test.tsx","SCANNED",""
"src/components/rp-studio/_shared.tsx","SCANNED",""
"src/components/rp-studio/index.ts","SCANNED",""
"src/components/scenes/SceneComposerView.test.tsx","SCANNED",""
"src/components/scenes/SceneComposerView.tsx","SCANNED",""
"src/components/search/AiResearchTab.tsx","SCANNED",""
"src/components/search/ProfileDiscoveryTab.tsx","SCANNED",""
"src/components/search/ResearchProviderStatus.test.tsx","SCANNED",""
"src/components/search/ResearchProviderStatus.tsx","SCANNED",""
"src/components/search/ResearchWorkspacePanel.tsx","SCANNED",""
"src/components/search/ScrapeTab.test.tsx","SCANNED",""
"src/components/search/ScrapeTab.tsx","SCANNED",""
"src/components/search/SearchScrapeView.test.tsx","SCANNED",""
"src/components/search/SearchScrapeView.tsx","SCANNED",""
"src/components/search/SearchTab.tsx","SCANNED",""
"src/components/search/TextParserTab.tsx","SCANNED",""
"src/components/search/searchScrapeTypes.ts","SCANNED",""
"src/components/search/searchScrapeUtils.ts","SCANNED",""
"src/components/settings/AboutPanel.tsx","SCANNED",""
"src/components/settings/ApiKeysPanel.tsx","SCANNED",""
"src/components/settings/AudioSpeechPanel.test.tsx","SCANNED",""
"src/components/settings/AudioSpeechPanel.tsx","SCANNED",""
"src/components/settings/BackupSyncPanel.test.tsx","SCANNED",""
"src/components/settings/BackupSyncPanel.tsx","SCANNED",""
"src/components/settings/ConfigPanel.tsx","SCANNED",""
"src/components/settings/DataStoragePanel.test.tsx","SCANNED",""
"src/components/settings/DataStoragePanel.tsx","SCANNED",""
"src/components/settings/DefaultsPanel.tsx","SCANNED",""
"src/components/settings/ImportPlanModal.tsx","SCANNED",""
"src/components/settings/LanguageRegionPanel.test.tsx","SCANNED",""
"src/components/settings/LanguageRegionPanel.tsx","SCANNED",""
"src/components/settings/MasterPasswordDialog.test.tsx","SCANNED",""
"src/components/settings/MasterPasswordDialog.tsx","SCANNED",""
"src/components/settings/ProfilePanel.test.tsx","SCANNED",""
"src/components/settings/ProfilePanel.tsx","SCANNED",""
"src/components/settings/ProvidersPanel.tsx","SCANNED",""
"src/components/settings/SafetyPanel.tsx","SCANNED",""
"src/components/settings/SettingsView.tsx","SCANNED",""
"src/components/settings/UpdatesPanel.tsx","SCANNED",""
"src/components/settings/types.ts","SCANNED",""
"src/components/status/DiagnosticsDrawer.test.tsx","SCANNED",""
"src/components/status/DiagnosticsDrawer.tsx","SCANNED",""
"src/components/status/HeaderStatusCluster.test.tsx","SCANNED",""
"src/components/status/HeaderStatusCluster.tsx","SCANNED",""
"src/components/status/StatusIndicator.test.tsx","SCANNED",""
"src/components/status/StatusIndicator.tsx","SCANNED",""
"src/components/status/TaskCenterDrawer.tsx","SCANNED",""
"src/components/ui/AccessibleDialog.test.tsx","SCANNED",""
"src/components/ui/AccessibleDialog.tsx","SCANNED",""
"src/components/ui/ContextMenu.tsx","SCANNED",""
"src/components/ui/Meteocon.test.tsx","SCANNED",""
"src/components/ui/Meteocon.tsx","SCANNED",""
"src/components/ui/error-boundary.test.tsx","SCANNED",""
"src/components/ui/error-boundary.tsx","SCANNED",""
"src/components/ui/generation-view.tsx","SCANNED",""
"src/components/ui/logo.tsx","SCANNED",""
"src/components/ui/meteoconSvgTransformer.ts","SCANNED",""
"src/components/ui/modal-requests.test.tsx","SCANNED",""
"src/components/ui/modal-requests.tsx","SCANNED",""
"src/components/ui/select.test.tsx","SCANNED",""
"src/components/ui/select.tsx","SCANNED",""
"src/components/ui/shared.i18n.test.tsx","SCANNED",""
"src/components/ui/shared.test.tsx","SCANNED",""
"src/components/ui/shared.tsx","SCANNED",""
"src/components/ui/spinner.tsx","SCANNED",""
"src/components/ui/toaster.tsx","SCANNED",""
"src/components/video/video-view.test.tsx","SCANNED",""
"src/components/video/video-view.tsx","SCANNED",""
"src/components/workflows/WorkflowTemplatesView.test.tsx","SCANNED",""
"src/components/workflows/WorkflowTemplatesView.tsx","SCANNED",""
"src/config/configSchema.test.ts","SCANNED",""
"src/config/configSchema.ts","NOT_APPLICABLE",""
"src/config/image-model-capabilities.test.ts","SCANNED",""
"src/config/image-model-capabilities.ts","NOT_APPLICABLE",""
"src/config/provider-models.test.ts","SCANNED",""
"src/config/provider-models.ts","NOT_APPLICABLE",""
"src/config/tabs.test.ts","SCANNED",""
"src/config/tabs.ts","NOT_APPLICABLE",""
"src/constants/character-creator.test.ts","SCANNED",""
"src/constants/character-creator.ts","NOT_APPLICABLE",""
"src/constants/promptTemplates.ts","NOT_APPLICABLE",""
"src/constants/tts.ts","NOT_APPLICABLE",""
"src/constants/venice.test.ts","SCANNED",""
"src/constants/venice.ts","NOT_APPLICABLE",""
"src/data/promptStarters.ts","NOT_APPLICABLE",""
"src/hooks/use-agent-models.ts","SCANNED",""
"src/hooks/use-audio.test.tsx","SCANNED",""
"src/hooks/use-audio.ts","SCANNED",""
"src/hooks/use-blob-url.ts","SCANNED",""
"src/hooks/use-chat.attachments.test.ts","SCANNED",""
"src/hooks/use-chat.character-scene.test.ts","SCANNED",""
"src/hooks/use-chat.test.ts","SCANNED",""
"src/hooks/use-chat.ts","SCANNED",""
"src/hooks/use-conflicts.test.ts","SCANNED",""
"src/hooks/use-conflicts.ts","SCANNED",""
"src/hooks/use-data-storage-actions.test.ts","SCANNED",""
"src/hooks/use-data-storage-actions.ts","SCANNED",""
"src/hooks/use-embeddings.test.tsx","SCANNED",""
"src/hooks/use-embeddings.ts","SCANNED",""
"src/hooks/use-image-tools.test.ts","SCANNED",""
"src/hooks/use-image-tools.ts","SCANNED",""
"src/hooks/use-image.ts","SCANNED",""
"src/hooks/use-model-catalog.ts","SCANNED",""
"src/hooks/use-models.test.tsx","SCANNED",""
"src/hooks/use-models.ts","SCANNED",""
"src/hooks/use-music.test.tsx","SCANNED",""
"src/hooks/use-music.ts","SCANNED",""
"src/hooks/use-styles.ts","SCANNED",""
"src/hooks/use-video.test.tsx","SCANNED",""
"src/hooks/use-video.ts","SCANNED",""
"src/hooks/useCharacterImage.test.tsx","SCANNED",""
"src/hooks/useCharacterImage.ts","SCANNED",""
"src/hooks/useFocusTrap.test.tsx","SCANNED",""
"src/hooks/useFocusTrap.ts","SCANNED",""
"src/hooks/useKatexCss.test.tsx","SCANNED",""
"src/hooks/useKatexCss.ts","SCANNED",""
"src/hooks/useMediaThumb.ts","SCANNED",""
"src/hooks/usePrefersReducedMotion.test.tsx","SCANNED",""
"src/hooks/usePrefersReducedMotion.ts","SCANNED",""
"src/hooks/useProfileVolatileReset.test.tsx","SCANNED",""
"src/hooks/useProfileVolatileReset.ts","SCANNED",""
"src/i18n/direction.ts","SCANNED",""
"src/i18n/formatters.ts","SCANNED",""
"src/i18n/i18n.test.ts","SCANNED",""
"src/i18n/index.ts","SCANNED",""
"src/i18n/locale-completion-status.test.ts","SCANNED",""
"src/i18n/locale-completion-status.ts","SCANNED",""
"src/i18n/locale-types.ts","SCANNED",""
"src/i18n/locales.ts","SCANNED",""
"src/i18n/resourceNormalizer.test.ts","SCANNED",""
"src/i18n/resourceNormalizer.ts","SCANNED",""
"src/i18n/resources/ar/accessibility.json","SCANNED",""
"src/i18n/resources/ar/characters.json","SCANNED",""
"src/i18n/resources/ar/chat.json","SCANNED",""
"src/i18n/resources/ar/common.json","SCANNED",""
"src/i18n/resources/ar/documents.json","SCANNED",""
"src/i18n/resources/ar/errors.json","SCANNED",""
"src/i18n/resources/ar/media.json","SCANNED",""
"src/i18n/resources/ar/navigation.json","SCANNED",""
"src/i18n/resources/ar/onboarding.json","SCANNED",""
"src/i18n/resources/ar/research.json","SCANNED",""
"src/i18n/resources/ar/settings.json","SCANNED",""
"src/i18n/resources/ar/workflows.json","SCANNED",""
"src/i18n/resources/de/accessibility.json","SCANNED",""
"src/i18n/resources/de/characters.json","SCANNED",""
"src/i18n/resources/de/chat.json","SCANNED",""
"src/i18n/resources/de/common.json","SCANNED",""
"src/i18n/resources/de/documents.json","SCANNED",""
"src/i18n/resources/de/errors.json","SCANNED",""
"src/i18n/resources/de/media.json","SCANNED",""
"src/i18n/resources/de/navigation.json","SCANNED",""
"src/i18n/resources/de/onboarding.json","SCANNED",""
"src/i18n/resources/de/research.json","SCANNED",""
"src/i18n/resources/de/settings.json","SCANNED",""
"src/i18n/resources/de/workflows.json","SCANNED",""
"src/i18n/resources/en-US/accessibility.json","SCANNED",""
"src/i18n/resources/en-US/characters.json","SCANNED",""
"src/i18n/resources/en-US/chat.json","SCANNED",""
"src/i18n/resources/en-US/common.json","SCANNED",""
"src/i18n/resources/en-US/documents.json","SCANNED",""
"src/i18n/resources/en-US/errors.json","SCANNED",""
"src/i18n/resources/en-US/media.json","SCANNED",""
"src/i18n/resources/en-US/navigation.json","SCANNED",""
"src/i18n/resources/en-US/onboarding.json","SCANNED",""
"src/i18n/resources/en-US/research.json","SCANNED",""
"src/i18n/resources/en-US/settings.json","SCANNED",""
"src/i18n/resources/en-US/workflows.json","SCANNED",""
"src/i18n/resources/es/accessibility.json","SCANNED",""
"src/i18n/resources/es/characters.json","SCANNED",""
"src/i18n/resources/es/chat.json","SCANNED",""
"src/i18n/resources/es/common.json","SCANNED",""
"src/i18n/resources/es/documents.json","SCANNED",""
"src/i18n/resources/es/errors.json","SCANNED",""
"src/i18n/resources/es/media.json","SCANNED",""
"src/i18n/resources/es/navigation.json","SCANNED",""
"src/i18n/resources/es/onboarding.json","SCANNED",""
"src/i18n/resources/es/research.json","SCANNED",""
"src/i18n/resources/es/settings.json","SCANNED",""
"src/i18n/resources/es/workflows.json","SCANNED",""
"src/i18n/resources/fr/accessibility.json","SCANNED",""
"src/i18n/resources/fr/characters.json","SCANNED",""
"src/i18n/resources/fr/chat.json","SCANNED",""
"src/i18n/resources/fr/common.json","SCANNED",""
"src/i18n/resources/fr/documents.json","SCANNED",""
"src/i18n/resources/fr/errors.json","SCANNED",""
"src/i18n/resources/fr/media.json","SCANNED",""
"src/i18n/resources/fr/navigation.json","SCANNED",""
"src/i18n/resources/fr/onboarding.json","SCANNED",""
"src/i18n/resources/fr/research.json","SCANNED",""
"src/i18n/resources/fr/settings.json","SCANNED",""
"src/i18n/resources/fr/workflows.json","SCANNED",""
"src/i18n/resources/hi/accessibility.json","SCANNED",""
"src/i18n/resources/hi/characters.json","SCANNED",""
"src/i18n/resources/hi/chat.json","SCANNED",""
"src/i18n/resources/hi/common.json","SCANNED",""
"src/i18n/resources/hi/documents.json","SCANNED",""
"src/i18n/resources/hi/errors.json","SCANNED",""
"src/i18n/resources/hi/media.json","SCANNED",""
"src/i18n/resources/hi/navigation.json","SCANNED",""
"src/i18n/resources/hi/onboarding.json","SCANNED",""
"src/i18n/resources/hi/research.json","SCANNED",""
"src/i18n/resources/hi/settings.json","SCANNED",""
"src/i18n/resources/hi/workflows.json","SCANNED",""
"src/i18n/resources/ja/accessibility.json","SCANNED",""
"src/i18n/resources/ja/characters.json","SCANNED",""
"src/i18n/resources/ja/chat.json","SCANNED",""
"src/i18n/resources/ja/common.json","SCANNED",""
"src/i18n/resources/ja/documents.json","SCANNED",""
"src/i18n/resources/ja/errors.json","SCANNED",""
"src/i18n/resources/ja/media.json","SCANNED",""
"src/i18n/resources/ja/navigation.json","SCANNED",""
"src/i18n/resources/ja/onboarding.json","SCANNED",""
"src/i18n/resources/ja/research.json","SCANNED",""
"src/i18n/resources/ja/settings.json","SCANNED",""
"src/i18n/resources/ja/workflows.json","SCANNED",""
"src/i18n/resources/ko/accessibility.json","SCANNED",""
"src/i18n/resources/ko/characters.json","SCANNED",""
"src/i18n/resources/ko/chat.json","SCANNED",""
"src/i18n/resources/ko/common.json","SCANNED",""
"src/i18n/resources/ko/documents.json","SCANNED",""
"src/i18n/resources/ko/errors.json","SCANNED",""
"src/i18n/resources/ko/media.json","SCANNED",""
"src/i18n/resources/ko/navigation.json","SCANNED",""
"src/i18n/resources/ko/onboarding.json","SCANNED",""
"src/i18n/resources/ko/research.json","SCANNED",""
"src/i18n/resources/ko/settings.json","SCANNED",""
"src/i18n/resources/ko/workflows.json","SCANNED",""
"src/i18n/resources/pt-BR/accessibility.json","SCANNED",""
"src/i18n/resources/pt-BR/characters.json","SCANNED",""
"src/i18n/resources/pt-BR/chat.json","SCANNED",""
"src/i18n/resources/pt-BR/common.json","SCANNED",""
"src/i18n/resources/pt-BR/documents.json","SCANNED",""
"src/i18n/resources/pt-BR/errors.json","SCANNED",""
"src/i18n/resources/pt-BR/media.json","SCANNED",""
"src/i18n/resources/pt-BR/navigation.json","SCANNED",""
"src/i18n/resources/pt-BR/onboarding.json","SCANNED",""
"src/i18n/resources/pt-BR/research.json","SCANNED",""
"src/i18n/resources/pt-BR/settings.json","SCANNED",""
"src/i18n/resources/pt-BR/workflows.json","SCANNED",""
"src/i18n/resources/ru/accessibility.json","SCANNED",""
"src/i18n/resources/ru/characters.json","SCANNED",""
"src/i18n/resources/ru/chat.json","SCANNED",""
"src/i18n/resources/ru/common.json","SCANNED",""
"src/i18n/resources/ru/documents.json","SCANNED",""
"src/i18n/resources/ru/errors.json","SCANNED",""
"src/i18n/resources/ru/media.json","SCANNED",""
"src/i18n/resources/ru/navigation.json","SCANNED",""
"src/i18n/resources/ru/onboarding.json","SCANNED",""
"src/i18n/resources/ru/research.json","SCANNED",""
"src/i18n/resources/ru/settings.json","SCANNED",""
"src/i18n/resources/ru/workflows.json","SCANNED",""
"src/i18n/resources/sv-SE/accessibility.json","SCANNED",""
"src/i18n/resources/sv-SE/characters.json","SCANNED",""
"src/i18n/resources/sv-SE/chat.json","SCANNED",""
"src/i18n/resources/sv-SE/common.json","SCANNED",""
"src/i18n/resources/sv-SE/documents.json","SCANNED",""
"src/i18n/resources/sv-SE/errors.json","SCANNED",""
"src/i18n/resources/sv-SE/media.json","SCANNED",""
"src/i18n/resources/sv-SE/navigation.json","SCANNED",""
"src/i18n/resources/sv-SE/onboarding.json","SCANNED",""
"src/i18n/resources/sv-SE/research.json","SCANNED",""
"src/i18n/resources/sv-SE/settings.json","SCANNED",""
"src/i18n/resources/sv-SE/workflows.json","SCANNED",""
"src/i18n/resources/zh-CN/accessibility.json","SCANNED",""
"src/i18n/resources/zh-CN/characters.json","SCANNED",""
"src/i18n/resources/zh-CN/chat.json","SCANNED",""
"src/i18n/resources/zh-CN/common.json","SCANNED",""
"src/i18n/resources/zh-CN/documents.json","SCANNED",""
"src/i18n/resources/zh-CN/errors.json","SCANNED",""
"src/i18n/resources/zh-CN/media.json","SCANNED",""
"src/i18n/resources/zh-CN/navigation.json","SCANNED",""
"src/i18n/resources/zh-CN/onboarding.json","SCANNED",""
"src/i18n/resources/zh-CN/research.json","SCANNED",""
"src/i18n/resources/zh-CN/settings.json","SCANNED",""
"src/i18n/resources/zh-CN/workflows.json","SCANNED",""
"src/i18n/runtimeTranslator.ts","SCANNED",""
"src/index.css","NOT_APPLICABLE",""
"src/lib/keyboard.ts","SCANNED",""
"src/lib/playground-agent-tools.test.ts","SCANNED",""
"src/lib/playground-agent-tools.ts","SCANNED",""
"src/lib/playground-agent.test.ts","SCANNED",""
"src/lib/playground-agent.ts","SCANNED",""
"src/lib/safe-storage.test.ts","SCANNED",""
"src/lib/safe-storage.ts","SCANNED",""
"src/lib/utils.test.ts","SCANNED",""
"src/lib/utils.ts","SCANNED",""
"src/lib/venice-client.dual.test.ts","SCANNED",""
"src/lib/venice-client.test.ts","SCANNED",""
"src/lib/venice-client.ts","SCANNED",""
"src/lib/venice-client.web-guard.test.ts","SCANNED",""
"src/lib/workflow-engine.mediaContract.test.ts","SCANNED",""
"src/lib/workflow-engine.test.ts","SCANNED",""
"src/lib/workflow-engine.ts","SCANNED",""
"src/lib/workflow-errors.ts","SCANNED",""
"src/lib/workflow-mutations.test.ts","SCANNED",""
"src/lib/workflow-mutations.ts","SCANNED",""
"src/lib/workflow-schema.test.ts","SCANNED",""
"src/lib/workflow-schema.ts","SCANNED",""
"src/lib/workflow-validator.test.ts","SCANNED",""
"src/lib/workflow-validator.ts","SCANNED",""
"src/main.boot.test.tsx","SCANNED",""
"src/main.tsx","NOT_APPLICABLE",""
"src/research/agent/evidenceStore.test.ts","SCANNED",""
"src/research/agent/evidenceStore.ts","NOT_APPLICABLE",""
"src/research/agent/researchRunner.test.ts","SCANNED",""
"src/research/agent/researchRunner.ts","NOT_APPLICABLE",""
"src/research/agent/researchSynthesis.test.ts","SCANNED",""
"src/research/agent/researchSynthesis.ts","NOT_APPLICABLE",""
"src/research/agent/socialDiscovery.test.ts","SCANNED",""
"src/research/agent/socialDiscovery.ts","NOT_APPLICABLE",""
"src/research/providerTypes.test.ts","SCANNED",""
"src/research/providerTypes.ts","NOT_APPLICABLE",""
"src/research/providers/genericHttpScrapeProvider.test.ts","SCANNED",""
"src/research/providers/genericHttpScrapeProvider.ts","NOT_APPLICABLE",""
